time,text,user,location,platform,tweet id,following,followers
2022-06-14T20:57:23,Microsoft patches exploited 'Follina' remote code exec bug: Office vulnerability abused to drop malware. https://t.co/mDUfsIZaW7,iTnews_au,No Data,twitter,1.5368150868113777e+18,1482.0,15819.0
2022-06-14T20:56:33,Microsoft patches exploited 'Follina' remote code exec bug: Office vulnerability abused to drop malware. https://t.co/3GJF1FtBcK,SCMagazineAU,No Data,twitter,1.5368148758124093e+18,48.0,1823.0
2022-06-14T20:56:21,「今日はMicrosoftの2022年6月のパッチ火曜日であり、WindowsMSDTの「Follina」ゼロデイ脆弱性と新しいIntelMMIOの欠陥の修正を含む、55の脆弱性の修正が含まれています。」 https://t.co/lBRi2G1Wx0,foxbook,No Data,twitter,1.5368148239078154e+18,265.0,1426.0
2022-06-14T20:53:06,Detect the Follina MSDT Vulnerability (CVE-2022-30190) with Qualys Multi-Vector EDR &amp; Context XDR https://t.co/nzhqLfIGZA via qualys https://t.co/D7h7I73EeJ,AcooEdi,No Data,twitter,1.5368140067525837e+18,2161.0,893.0
2022-06-14T20:53:04,"Detect the Follina MSDT Vulnerability (CVE-2022-30190) with Qualys Multi-Vector EDR &amp; Context XDR: A new remote code execution vulnerability called “Follina” has been found lurking in most Microsoft products. In this blog, we examine a potential attack… https://t.co/yUBLtPox5P https://t.co/BgnZvztuP6",shah_sheikh,No Data,twitter,1.5368139986072822e+18,183.0,1748.0
2022-06-14T20:50:41,Microsoft patches exploited 'Follina' remote code exec bug https://t.co/hnXfQUiZE5 #PoseidonTPA #Technology #ITNews,PoseidonTPA,No Data,twitter,1.5368133978109174e+18,1984.0,593.0
2022-06-14T20:48:33,Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/yl7GGERiJj,securityflip,No Data,twitter,1.536812862663889e+18,0.0,4.0
2022-06-14T20:46:58,#HelpNetSecurity #CyberSecurity #Automated | Qbot – known channel for ransomware – delivered via phishing and Follina exploit https://t.co/OoXXCbi0s2,hasdid,No Data,twitter,1.5368124648258355e+18,2154.0,3575.0
2022-06-14T20:46:52,Microsoft patches actively exploited Follina Windows zero-day https://t.co/uJa0V5uqOR,TheCyberSecHub,No Data,twitter,1.5368124368918733e+18,417.0,71062.0
2022-06-14T20:46:44,Microsoft patches actively exploited Follina Windows zero-day - https://t.co/YET6b9Mi5B https://t.co/v7Z6nD6D5d,CisoInvisible,No Data,twitter,1.5368124052751196e+18,26.0,36.0
2022-06-14T20:43:05,"Follina Demo? Word. (and RTF)
https://t.co/b39US4CoZ5",metasploit,No Data,twitter,1.5368114840508703e+18,194.0,234688.0
2022-06-14T20:42:18,"SOPHOS ON FOLLINA

You’re invited! Join us for a live walkthrough of the “Follina” story… https://t.co/IK3AnXRcCV via @nakedsecurity #Follina #vulnerability #cybernews #cybersecurity #cybersafety #infosec #cloudsecurity #Cyber #cyberthreat #ITsecurity #ciso #cso #cto #ceo #CFO",ChiNetworks,No Data,twitter,1.5368112879755387e+18,997.0,1169.0
2022-06-14T20:38:00,Microsoft Patches Actively Exploited Follina Zero-Day Windows Vulnerability - #security #infosec via @BleepinComputer https://t.co/U4imLhCuPQ,dpwallace,No Data,twitter,1.5368102049096827e+18,8288.0,9187.0
2022-06-14T20:35:44,Microsoft patches actively exploited Follina Windows zero-day https://t.co/UYpaYUUSq7 #infosec,allaboutclait,No Data,twitter,1.5368096366989353e+18,4819.0,2118.0
2022-06-14T20:27:04,*sigh*  I gotta automate a script for this “follina” exploit #CyberSecurity #BlackinTech … 500+ devices https://t.co/w0OLhw5enB,TheMaroonV,No Data,twitter,1.536807453429584e+18,865.0,1051.0
2022-06-14T20:23:28,Russia-linked APT targets Ukraine by exploiting the Follina RCESecurity Affairs https://t.co/l1yIHtowfL,1drewgordon,No Data,twitter,1.5368065494605947e+18,5000.0,260.0
2022-06-14T20:22:55,"Windows Updates Patch Actively Exploited 'Follina' Vulnerability | https://t.co/HeyqTWhvS5 https://t.co/zR1y1CFb86 via @SecurityWeek 

@GossiTheDog you called it",reybango,No Data,twitter,1.5368064106332324e+18,6122.0,24757.0
2022-06-14T20:20:44,#Microsoft patches actively exploited #Follina #Windows #zero-day https://t.co/VbxMtK3cVM,DrWamala,No Data,twitter,1.536805863104516e+18,119.0,176.0
2022-06-14T20:11:05,"💀 Rusia está usando Follina contra Ucrania. El peligroso exploit de Windows ya está siendo usado en la guerra de Ucrania, y lo hace desde el mes de abril según los propios servicios de ciberdefensa ucranianos. Microsoft sigue sin crear un… https://t.co/NrOotgHMRE via @mixx_io",emeshing,No Data,twitter,1.536803433591849e+18,2013.0,522.0
2022-06-14T20:05:02,"Threat SnapShot!

Everyone’s talking about #follina, the latest #Microsoft zero day #vulnerability that has no patch available. 

Want to see it in action? Check out the video, where @timothynary demos the exploit &amp; more to get you to threat hunting:
https://t.co/OJWMzYAGy4",SCV_Cyber,No Data,twitter,1.5368019107113247e+18,1219.0,1619.0
2022-06-14T20:03:28,Windows Updates Patch Actively Exploited 'Follina' Vulnerability. https://t.co/FRCGhaparW,AlexNguyen65,No Data,twitter,1.536801515012227e+18,0.0,37.0
2022-06-14T19:57:24,Microsoft patches actively exploited Follina Windows zero-day https://t.co/OCaHt0oedc,manunkind,No Data,twitter,1.5367999887217787e+18,332.0,452.0
2022-06-14T19:57:06,"""Microsoft has released security updates with the June 2022 cumulative Windows Updates to address a critical Windows zero-day vulnerability known as Follina and actively exploited in ongoing attacks.""
https://t.co/COYdrZbnQB #cybersecurity",kaynemcgladrey,No Data,twitter,1.536799914138665e+18,803.0,26668.0
2022-06-14T19:51:06,#Microsoft fixes Follina and 55 other CVEs https://t.co/meAJb2Z2gZ,blu3cloak,No Data,twitter,1.53679840552312e+18,71.0,162.0
2022-06-14T19:51:05,Microsoft fixes Follina and 55 other CVEs https://t.co/NObDX8w2Pb,Xc0resecurity,No Data,twitter,1.5367984009557115e+18,247.0,5402.0
2022-06-14T19:49:31,"Top story: Windows Updates Patch Actively Exploited 'Follina' Vulnerability | https://t.co/cpPBstZV4Q https://t.co/hkguGmUrUF, see more https://t.co/6d1app4ik3",WorldCoinTools,No Data,twitter,1.5367980045727867e+18,571.0,252.0
2022-06-14T19:48:32,"Top story: Follina fixed in Microsoft Patch Tuesday update https://t.co/9qO3cFoYI7, see more https://t.co/lRADO1vhxk",alexandredang6,No Data,twitter,1.5367977569032684e+18,32.0,32.0
2022-06-14T19:46:41,"Windows Updates Patch Actively Exploited 'Follina' Vulnerability 
https://t.co/cIV8Yv64Im",kwestin,No Data,twitter,1.5367972918263644e+18,4561.0,29014.0
2022-06-14T19:36:37,"Cyber Follina flaw being exploited by Russia hackers, info stealers https://t.co/OQ2pFS47AG",avsec_pro,No Data,twitter,1.5367947611972403e+18,3744.0,2267.0
2022-06-14T19:36:30,"Microsoft #PatchTuesday soluciona la vulnerabilidad #Follina y 55 fallas más. 

⚠️ Actualizar ⚠️ https://t.co/lnGJIFgwNE",openminds_ar,No Data,twitter,1.5367947294085038e+18,563.0,100.0
2022-06-14T19:31:14,"Windows Updates Patch Actively Exploited 'Follina' Vulnerability | ... (Securityweek)

The Follina vulnerability can and has been exploited for remote code execution using special...

Add your highlights:
https://t.co/pNTr1MO42p
 #infosec #informati...",InfoSec_b,No Data,twitter,1.5367934064158351e+18,7741.0,7519.0
2022-06-14T19:28:49,"Help Net Security | ""Microsoft fixes Follina and 55 other CVEs"" https://t.co/KkX9IgyqMu",joviannfeed,No Data,twitter,1.5367927948194447e+18,3174.0,3864.0
2022-06-14T19:26:03,🚨 New #ThreatIntel: The @Symantec Threat Hunter team found threat actors exploiting the Follina #RCE vulnerability in the #Microsoft Support Diagnostic Tool to drop #malware onto vulnerable systems just days after the flaw became public. Learn more: https://t.co/jWcW6bossX,Alexsander71,No Data,twitter,1.5367921013248287e+18,261.0,90.0
2022-06-14T19:25:16,"Für alle die beim heutigen Microsoft #Patchday nach einem Fix von CVE-2022-30190 #Follina #msdt vergeblich gesucht haben. @wdormann hat einen Hinweis veröffentlicht, dass die #Follina Schwachstelle laut MS mit Datum 30. Mai 2022 gefixt wurde. https://t.co/HdgEz9OIn7",mc_hannes,No Data,twitter,1.5367919010971525e+18,131.0,7.0
2022-06-14T19:24:51,Follina fixed in Microsoft Patch Tuesday update https://t.co/06xJkridTP https://t.co/e6110waGgb,hotpcdeals,No Data,twitter,1.5367917967427666e+18,2.0,4.0
2022-06-14T19:20:04,https://t.co/F5crIbiQQo Microsoft fixes Follina and 55 other CVEs #cybersecurity,netsecu,No Data,twitter,1.536790594332377e+18,295.0,4089.0
2022-06-14T19:18:16,Windows Updates Patch Actively Exploited 'Follina' Vulnerability #InfoSec https://t.co/Er1WZjJadE,threatcollect,No Data,twitter,1.5367901397788672e+18,3.0,75.0
2022-06-14T19:15:11,"Microsoft patches actively exploited Follina Windows zero-day

Microsoft releases June 2022 cumulative Windows Updates to address a critical Windows zero-day vulnerability. The vulnerability, known as...
#Microsoft #Cybersecurity #Services #Technology
https://t.co/4lua51h8OR",chartartScanner,No Data,twitter,1.536789366982312e+18,2.0,42.0
2022-06-14T19:14:22,"#Microsoft has released security updates with the June 2022 cumulative Windows Updates to address a critical Windows zero-day #vulnerability known as #Follina and actively exploited in ongoing attacks.
Source: https://t.co/rxVKEyWgsa
#cybernews https://t.co/wau33zuTTn",pk_sharma2019,No Data,twitter,1.5367891587770614e+18,654.0,120.0
2022-06-14T19:14:19,"Now that I'm back from vacation I took the time to list all the #YARA &amp; #Sigma rules that are detecting the exploitation of #Follina / CVE-2022-30190

Tomorrow I'll capture a video that shows how Aurora Lite (free) detects it &amp; how to block the exploits
  
https://t.co/v9RtMvlS5g https://t.co/dFHnByB8Tq",cyb3rops,No Data,twitter,1.5367891486690263e+18,1840.0,122312.0
2022-06-14T19:13:04,Follina fixed in Microsoft Patch Tuesday update https://t.co/4iOFe94tD1,CampbellMarsh,No Data,twitter,1.5367888318395392e+18,940.0,1290.0
2022-06-14T19:10:58,Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/BI1iku53gk,PrivacySage,No Data,twitter,1.5367883027994583e+18,79.0,25.0
2022-06-14T19:10:04,Microsoft fixes Follina and 55 other CVEs https://t.co/Hump4eQ2j6 #news #cybersecurity #infosec https://t.co/z0qmO9RnmF,DeepFriedCyber,No Data,twitter,1.5367880770744484e+18,2741.0,1897.0
2022-06-14T19:09:41,"#vulnerability
SecurityWeek write ""Windows Updates Patch Actively Exploited \'Follina\' Vulnerability"" 
Full version: https://t.co/uI9jw7ppZu",InfoSecPhysa,No Data,twitter,1.5367879793893458e+18,8.0,62.0
2022-06-14T19:08:36,Windows Updates Patch Actively Exploited ‘Follina’ Vulnerability https://t.co/4ymJMRiG2G,IT_securitynews,No Data,twitter,1.5367877092131635e+18,616.0,10127.0
2022-06-14T19:08:06,Microsoft fixes Follina and 55 other CVEs https://t.co/qzxZaIRkJO,IT_securitynews,No Data,twitter,1.5367875834595246e+18,616.0,10127.0
2022-06-14T19:07:21,Follina Exploited by State-Sponsored Hackers https://t.co/FAU9BMPeeq,RenatomrfNeves,No Data,twitter,1.5367873958021693e+18,115.0,45.0
2022-06-14T19:06:51,Windows Updates Patch Actively Exploited ‘Follina’ Vulnerability https://t.co/HoMVUNVYPp,OrbitBrain,No Data,twitter,1.5367872692852982e+18,67.0,30.0
2022-06-14T19:05:52,Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/f7gk8l58DE,DaBizTech,No Data,twitter,1.5367870187090903e+18,22.0,6.0
2022-06-14T19:01:53,"Microsoft fixes Follina and 55 other CVEs 

- Help Net Security https://t.co/1fZRsUbQSg",test2v,No Data,twitter,1.5367860179146547e+18,480.0,273.0
2022-06-14T19:00:27,SecurityWeek | Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/ybHP2yrgre,StopMalvertisin,No Data,twitter,1.5367856565417615e+18,588.0,11806.0
2022-06-14T19:00:04,"ZDI rundown on today's #PatchTuesday patches:

No bugs under active attack

3 critical #Microsoft flaws patched

Microsoft released a (hard to find) update to address the #Follina flaw

https://t.co/PNH0UfBkcx",LindseyOD123,No Data,twitter,1.5367855599470264e+18,2194.0,3218.0
2022-06-14T19:00:02,#Windows Updates Patch Actively #Exploited 'Follina' #Vulnerability https://t.co/kiPrfUBDDU,Sec_Cyber,No Data,twitter,1.5367855543643013e+18,1132.0,17637.0
2022-06-14T19:00:02,#Microsoft fixes Follina and 55 other CVEs https://t.co/EeuSzXLJ2D,Sec_Cyber,No Data,twitter,1.5367855533031506e+18,1132.0,17637.0
2022-06-14T18:59:00,"Microsoft has finally patched the Windows vulnerability known as Follina and CVE-2022-30190, two years after its root cause was disclosed and two weeks after exploitation came to light. https://t.co/fGHlM0XCLr",EduardKovacs,No Data,twitter,1.5367852912596746e+18,1232.0,13887.0
2022-06-14T18:57:04,Microsoft fixes Follina and 55 other CVEs https://t.co/YvCB3fG1ma #PoseidonTPA #HelpNetSecurity #Cybersecurity https://t.co/I67tWOcq2s,PoseidonTPA,No Data,twitter,1.5367848080045752e+18,1984.0,593.0
2022-06-14T18:55:03,Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/B2VDjuiRAY,gzunigah,No Data,twitter,1.5367842967147233e+18,429.0,607.0
2022-06-14T18:54:34,"Microsoft fixes Follina and 55 other CVEs: June 2022 Patch Tuesday has been marked by Microsoft with the release of fixes for 55 new CVEs, as well as security updates that fix Follina (CVE-2022-30190), the Microsoft Windows Support Diagnostic Tool (MSDT)… https://t.co/gc5MPnhigh https://t.co/lzZLmKQPlK",cipherstorm,No Data,twitter,1.5367841761830543e+18,1903.0,2598.0
2022-06-14T18:53:13,Microsoft fixes Follina and 55 other CVEs https://t.co/Ttbc9zJSUS,PrivacySage,No Data,twitter,1.5367838385710735e+18,79.0,25.0
2022-06-14T18:53:03,Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/Pby27CHJIR,thedpsadvisors,No Data,twitter,1.5367837965439918e+18,154.0,142.0
2022-06-14T18:53:03,Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/CGuz3Ewokg,CybriantMSSP,No Data,twitter,1.5367837951640207e+18,1691.0,870.0
2022-06-14T18:53:03,Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/5Kw20GUBHQ,DataSecurity8,No Data,twitter,1.5367837949963346e+18,59.0,52.0
2022-06-14T18:52:47,Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/w6iBU02ONk .,Protecit_online,No Data,twitter,1.5367837273843139e+18,787.0,883.0
2022-06-14T18:52:35,"Microsoft fixes Follina and 55 other CVEs: June 2022 Patch Tuesday has been marked by Microsoft with the release of fixes for 55 new CVEs, as well as security updates that fix Follina (CVE-2022-30190), the Microsoft Windows Support Diagnostic Tool (MSDT)… https://t.co/RvZRi8V5lZ https://t.co/EvbwHh9H7Q",shah_sheikh,No Data,twitter,1.536783678990213e+18,183.0,1748.0
2022-06-14T18:52:34,Microsoft fixes Follina and 55 other CVEs https://t.co/bDfZtV9cxS https://t.co/WMp1iCM7MD,evanderburg,No Data,twitter,1.5367836747078328e+18,144.0,53341.0
2022-06-14T18:51:15,Microsoft fixes Follina and 55 other CVEs - https://t.co/oOZnnEG7Q0 - @msftsecurity @thezdi @dustin_childs @orcasec @TzahPahima  #PatchTuesday #Follina #Windows #MSOffice #SecurityUpdate #vulnerability #cybersecuritynews #infosecnews https://t.co/GDzNUO7G6m,helpnetsecurity,No Data,twitter,1.53678334407526e+18,127.0,56422.0
2022-06-14T18:51:05,Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/JF54qI6NZU,blu3cloak,No Data,twitter,1.5367832998923715e+18,71.0,162.0
2022-06-14T18:51:05,"Windows Updates Patch Actively Exploited 'Follina' Vulnerability: Microsoft has fixed roughly 50 vulnerabilities with its June 2022 Patch Tuesday updates, including the actively exploited flaw known as Follina and CVE-2022-30190. 

read more https://t.co/rpLVdnQTpU",shah_sheikh,No Data,twitter,1.5367832995105628e+18,183.0,1748.0
2022-06-14T18:51:05,Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/dapsrGNEf9,GetCalCISO,No Data,twitter,1.5367832994979758e+18,234.0,575.0
2022-06-14T18:51:05,#NEWSampINDUSTRY #VirusampThreats #Vulnerabilities #Cybercrime Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/xovhPLMHdG,BredecGmbH,No Data,twitter,1.536783298671747e+18,164.0,92.0
2022-06-14T18:51:05,Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/ltRaVqYd5k #NEWSampINDUSTRY #VirusampThreats #Vulnerabilities via SecurityWeek,AcooEdi,No Data,twitter,1.536783298340397e+18,2161.0,893.0
2022-06-14T18:51:04,Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/8XXT9Ljiz9,SupportDataNV,No Data,twitter,1.536783296394195e+18,1474.0,1031.0
2022-06-14T18:50:10,Windows Updates Patch Actively Exploited 'Follina' Vulnerability https://t.co/3blC4GMupd,LionSpud,No Data,twitter,1.5367830704472596e+18,5.0,12.0
2022-06-14T18:49:27,Follina fixed in Microsoft Patch Tuesday update https://t.co/3NLR6m2gp1 https://t.co/qOrvn2E0T3,Computing_News,No Data,twitter,1.536782887852335e+18,701.0,22823.0
2022-06-14T18:46:22,"🗣 Windows Updates Patch Actively Exploited Follina Vulnerability
https://t.co/JGmH128VN2

#security #cybernews #cybersecurity #fridaysecurity #linkedin #twitter #telegram",fridaysecurity,No Data,twitter,1.536782113684562e+18,18.0,18.0
2022-06-14T18:45:03,Microsoft patches actively exploited Follina Windows zero-day https://t.co/dB8m8Mri3C,DarkOperator,No Data,twitter,1.536781783215362e+18,802.0,2690.0
2022-06-14T18:40:01,"""Researchers have added state-sponsored hackers to the list of adversaries attempting to exploit Microsoft’s now-patched Follina vulnerability"": Follina Exploited by State-Sponsored Hackers https://t.co/vNPn1JFgQz",BrideOfLinux,No Data,twitter,1.5367805147822326e+18,1104.0,5015.0
2022-06-14T18:39:42,SecurityWeek: Windows Updates Patch Actively Exploited 'Follina’ Vulnerability https://t.co/xV1Zc6fb3w,MrsYisWhy,No Data,twitter,1.5367804354553446e+18,1777.0,3107.0
2022-06-14T18:39:21,Windows Updates Patch Actively Exploited 'Follina’ Vulnerability https://t.co/LvGP4fIv8E,SecurityWeek,No Data,twitter,1.5367803493924905e+18,2813.0,207493.0
2022-06-14T18:37:54,"Microsoft patches actively exploited Follina Windows zero-day 
https://t.co/KMi0UZq9HA",kwestin,No Data,twitter,1.5367799827808911e+18,4561.0,29014.0
2022-06-14T18:30:30,"It's Patch Tuesday! The Follina vulnerability fix has finally been released along with fixes for a Network File System RCE, Hyper-V RCE, and much more. Get all the details and the audits for everything mentioned above in the Lanswe…https://t.co/3k7To5qA2w https://t.co/V8uDNcWEMt",Esben_Dochy,No Data,twitter,1.5367781213487923e+18,33.0,114.0
2022-06-14T18:28:19,@HackingDave Follina patch https://t.co/voaR1Nq1F9,schwartzonsec,No Data,twitter,1.5367775714839347e+18,450.0,415.0
2022-06-14T18:27:15,Microsoft patches actively exploited Follina Windows zero-day https://t.co/v1DEeOPzXZ,EddyWillems,No Data,twitter,1.5367773030863094e+18,349.0,1944.0
2022-06-14T18:24:43,"Bleeping Computer
Microsoft patches actively exploited Follina Windows zero-day
June 14, 2022
https://t.co/gXoYz4lG5q https://t.co/hlhnm1jSKM",cyberEyesLive,No Data,twitter,1.5367766666216612e+18,10.0,10.0
2022-06-14T18:22:17,"Microsoft patches actively exploited Follina Windows zero-day
https://t.co/mr6WZ6YwP5",OsbourneOn,No Data,twitter,1.5367760526594376e+18,162.0,24.0
2022-06-14T18:21:56,Parches para #Follina .UPDATE NOW¡¡¡ https://t.co/r02qbTDxra,ESFERARED,No Data,twitter,1.53677596569045e+18,3078.0,3260.0
2022-06-14T18:19:33,Microsoft patches actively exploited Follina Windows zero-day https://t.co/rqqIE5GUzr https://t.co/FeQn21GRK7,salgatt,No Data,twitter,1.536775365628076e+18,37.0,93.0
2022-06-14T18:19:09,"https://t.co/fqmdBQBvZI Microsoft patches actively exploited Follina Windows
zero-day #cybersecurity",netsecu,No Data,twitter,1.536775265434669e+18,295.0,4089.0
2022-06-14T18:17:25,Microsoft patches actively exploited Follina Windows zero-day https://t.co/NwyptEkbnv,IntelSus_,No Data,twitter,1.5367748268907725e+18,305.0,584.0
2022-06-14T18:17:19,"📣#خبر #مايكروسوفت تصدر تحديث لسد ثغرة CVE-2022-3019 او المعروفة ب #Follina لذلك قم بسد الثغرة وذلك من خلال عمل تحديث للانظمة الخاصة بك.
#ملاحظة: التحديث يوجد عليه ملاحظات ولكن بشكل عام يوقف عملية الحقن! 
#الامن_السيبراني #CyberSecurity https://t.co/g87HN5BzNA",MAlajab,No Data,twitter,1.5367748023289283e+18,600.0,91035.0
2022-06-14T18:15:59,"#Microsoft patches actively #exploited #Follina Windows zero-day with #KB5014699 and #KB5014692 

Background story
https://t.co/OCKxuilJOB

Source and MS advise
https://t.co/LhXzV4YHhS",CKsTechNews,No Data,twitter,1.5367744657151508e+18,516.0,910.0
2022-06-14T18:13:46,"#cybersecurite
BleepingComputer posted ""Microsoft patches actively exploited Follina Windows zero-day"" 
More details: https://t.co/t7G0wxrWxU",InfoSecPhysa,No Data,twitter,1.5367739103095726e+18,8.0,62.0
2022-06-14T18:13:18,"Moins de deux semaines après sa publication, la vulnérabilité Follina est activement utilisée comme moyen de déstabilisation par la Russie dans le cadre de sa tentative d'invasion/destruction de l'Ukraine:

https://t.co/J0WEAhyxMB",starbuck3000,No Data,twitter,1.5367737912668815e+18,470.0,1001.0
2022-06-14T18:13:02,"Microsoft patches actively exploited Follina Windows zero-day

Microsoft has released security updates with the June 2022 cumulative Windows Updates to address a critical Windows zero-day vulnerability known as Follina and actively exploited in ongoing attacks. [...]

via Bl…",mgdhermes,No Data,twitter,1.536773723918934e+18,5007.0,88.0
2022-06-14T18:10:49,"Microsoft patches actively exploited Follina Windows zero-day

https://t.co/bhlDTMBu82",privsecnews,No Data,twitter,1.5367731656109384e+18,4529.0,1055.0
2022-06-14T18:09:37,Microsoft patches actively exploited Follina Windows zero-day - Microsoft has released security updates with the June 2022 cumulative Windows Updates to address a critical Windows zero-day vulnerability known as Follina and actively exploited in ongoing … https://t.co/JnrFllD8ov,GRComputers,No Data,twitter,1.5367728663933952e+18,181.0,293.0
2022-06-14T18:09:30,"Microsoft June 2022 Patch Tuesday fixes 1 zero-day, 55 flaws - Today is Microsoft's June 2022 Patch Tuesday, and with it comes fixes for 55 vulnerabilities, including fixes for the Windows MSDT 'Follina' zero-day vulnerability and new Intel MMIO flaws. [… https://t.co/byu5LgLQyL",GRComputers,No Data,twitter,1.536772836878082e+18,181.0,293.0
2022-06-14T18:07:55,Microsoft patches actively exploited Follina Windows zero-day https://t.co/UJO5rcbWE7 #malware #fraud #scams #securitynews #encryption #cybersecurity Thanks to Bleeping Computer for this story,CyberSmaht,No Data,twitter,1.5367724376349573e+18,12.0,18.0
2022-06-14T18:02:50,"BleepinComputer: Microsoft patches actively exploited Follina Windows zero-day - @serghei
https://t.co/03OTQ2z6PP https://t.co/Hpy2FE5mCV #cybersecurity #hacking #computersecurity #nyc #newyork",cybersecureny,No Data,twitter,1.5367711594584637e+18,72.0,182.0
2022-06-14T18:01:38,"Microsoft patches actively exploited Follina Windows zero-day
https://t.co/LGQOn4ovWU",lcsnetworks,No Data,twitter,1.536770856755536e+18,164.0,53.0
2022-06-14T18:01:35,Microsoft patches actively exploited Follina Windows zero-day https://t.co/rVB24g9cIn https://t.co/6wkgHOiv6q,Xc0resecurity,No Data,twitter,1.5367708421676114e+18,247.0,5402.0
2022-06-14T18:00:49,"#SamirNews: 
PATCHES DA MICROSOFT EXPLORARAM ATIVAMENTE O FOLLINA WINDOWS ZERO-DAY
 https://t.co/rzA53OBVUC",CanalFs0ciety,No Data,twitter,1.5367706486509568e+18,30.0,17.0
2022-06-14T18:00:40,"Microsoft's monthly Patch Tuesday updates are available once again with many security fixes, including a fix for the Follina (CVE-2022-30190) zero-day vulnerability. 

Get to updating, boys and girls. 

#Microsoft #Software #Windows10 #Windows11 #InfoSec #DataSec #CyberSecurity https://t.co/OlQxHuOZvP",VeliUotila,No Data,twitter,1.536770613557207e+18,1246.0,489.0
2022-06-14T18:00:18,"Microsoft patches actively exploited Follina Windows zero-day - @serghei
https://t.co/S7f9hkNcpV",BleepinComputer,No Data,twitter,1.536770520598958e+18,113.0,149864.0
2022-06-14T17:54:02,"Microsoft June 2022 Patch Tuesday fixes 1 zero-day, 55 flaws

Today is Microsoft's June 2022 Patch Tuesday, and with it comes fixes for 55 vulnerabilities, including fixes for the Windows MSDT 'Follina' zero-day vulnerability and new Intel MMIO flaws. [...]

via BleepingComp…",mgdhermes,No Data,twitter,1.5367689452267643e+18,5007.0,88.0
2022-06-14T17:46:31,@windowsinsider does this include security updates released today to standard windows 11 ? including patch for Follina.,MattiWartiainen,No Data,twitter,1.5367670515697132e+18,40.0,5.0
2022-06-14T17:45:09,"Since Qakbot and others have been toying with this Follina vulnerability and Microsoft now has it patched, it is highly recommended you patch your systems immediately. Especially since this MSDT service is not a frequently used core function of the OS. https://t.co/7KM0NjA0je https://t.co/pFRHW2lwB6",Cryptolaemus1,No Data,twitter,1.536766708765102e+18,194.0,13811.0
2022-06-14T17:41:50,"For those looking for the Follina / CVE-2022-30190 update in the June 2022 Patch Tuesday updates, take note:
Despite the patches being released today, they're listed as being released in May.  🤷
With the update, msdt.exe is still automatically spawned. But without injection. https://t.co/A0xl28eYhC",wdormann,No Data,twitter,1.5367658711793254e+18,830.0,16445.0
2022-06-14T17:38:00,https://t.co/pp1DMHbKKA according to Microsoft the follina patch is included in the June cumulative update @wdormann,bumbucha,No Data,twitter,1.5367649080118682e+18,1630.0,232.0
2022-06-14T17:32:36,"Follina patch CVE-2022-30190. (msdt.exe) is out.  

https://t.co/bWTfNHiBxW",HackingDave,No Data,twitter,1.536763548810023e+18,5756.0,159325.0
2022-06-14T17:32:03,"#Follina #CVE202230190 patched

https://t.co/creL7dYTvA",j00sean,No Data,twitter,1.5367634091606098e+18,390.0,2162.0
2022-06-14T17:31:44,"Week in review: Follina #exploit delivers Qbot #malware, #PatchTuesday forecast, RSAC 2022 https://t.co/jvA96Hwtfs #Sec_Cyber",CyberSecDN,No Data,twitter,1.536763333033939e+18,185.0,27959.0
2022-06-14T17:29:05,Follina vuln was patched https://t.co/rKaNraavQo,paul_eubanks,No Data,twitter,1.5367626655902638e+18,4818.0,1797.0
2022-06-14T17:27:59,"There's plenty to talk about this #PatchTuesday, with significant fixes from both #Adobe and #Microsoft - including a fix for the #Follina bug. Join @dustin_childs as he breaks down the details of the June updates. https://t.co/AMDnorQpc6",thezdi,No Data,twitter,1.5367623887703327e+18,16.0,63337.0
2022-06-14T17:27:17,"Microsoft snuck in a fix for the Follina zero-day in today's Patch Tuesday updates.
https://t.co/1oRnNGm67m https://t.co/280R0NpZDC",LawrenceAbrams,No Data,twitter,1.536762212471255e+18,758.0,14191.0
2022-06-14T17:25:49,Follina. Unpatched Microsoft Office zero-day vulnerability exploited in the wild • Graham Cluley https://t.co/v4XrX3dGdG,secretofcss,No Data,twitter,1.536761840247636e+18,1.0,9.0
2022-06-14T17:24:49,Trying to figure out whether Follina got patched... https://t.co/QPE9YM2xQJ,neurovagrant,No Data,twitter,1.5367615914205676e+18,1413.0,2614.0
2022-06-14T17:18:30,"Follina patches available now as part of Patch Tuesday, I’ll test later on.",GossiTheDog,No Data,twitter,1.5367599990153093e+18,999.0,138964.0
2022-06-14T17:18:12,#Follina updates have been released. https://t.co/5ReVrC0hcQ,SecurePeacock,No Data,twitter,1.5367599257534054e+18,1745.0,2499.0
